Date,Country,Latitude,Longitude,Currency,Rate
11/22/19,Mexico,23.634501,-102.552784,MXN,19.40
11/25/19,Mexico,23.634501,-102.552784,MXN,19.46
11/26/19,Mexico,23.634501,-102.552784,MXN,19.49
11/27/19,Mexico,23.634501,-102.552784,MXN,19.54
11/29/19,Mexico,23.634501,-102.552784,MXN,19.54
12/2/19,Mexico,23.634501,-102.552784,MXN,19.57
12/3/19,Mexico,23.634501,-102.552784,MXN,19.56
12/4/19,Mexico,23.634501,-102.552784,MXN,19.48
12/5/19,Mexico,23.634501,-102.552784,MXN,19.36
12/6/19,Mexico,23.634501,-102.552784,MXN,19.33
12/9/19,Mexico,23.634501,-102.552784,MXN,19.23
12/10/19,Mexico,23.634501,-102.552784,MXN,19.21
12/11/19,Mexico,23.634501,-102.552784,MXN,19.18
12/12/19,Mexico,23.634501,-102.552784,MXN,19.09
12/13/19,Mexico,23.634501,-102.552784,MXN,19.07
12/16/19,Mexico,23.634501,-102.552784,MXN,18.98
12/17/19,Mexico,23.634501,-102.552784,MXN,18.91
12/18/19,Mexico,23.634501,-102.552784,MXN,18.96
12/19/19,Mexico,23.634501,-102.552784,MXN,18.94
12/20/19,Mexico,23.634501,-102.552784,MXN,18.91
12/23/19,Mexico,23.634501,-102.552784,MXN,18.93
12/24/19,Mexico,23.634501,-102.552784,MXN,18.96
12/26/19,Mexico,23.634501,-102.552784,MXN,18.94
12/27/19,Mexico,23.634501,-102.552784,MXN,18.82
12/30/19,Mexico,23.634501,-102.552784,MXN,18.86
12/31/19,Mexico,23.634501,-102.552784,MXN,18.86
1/1/20,Mexico,23.634501,-102.552784,MXN,18.91
1/2/20,Mexico,23.634501,-102.552784,MXN,18.85
1/3/20,Mexico,23.634501,-102.552784,MXN,18.92
1/4/20,Mexico,23.634501,-102.552784,MXN,18.92
1/5/20,Mexico,23.634501,-102.552784,MXN,18.95
1/6/20,Mexico,23.634501,-102.552784,MXN,18.84
1/7/20,Mexico,23.634501,-102.552784,MXN,18.98
1/8/20,Mexico,23.634501,-102.552784,MXN,18.83
1/9/20,Mexico,23.634501,-102.552784,MXN,18.85
1/10/20,Mexico,23.634501,-102.552784,MXN,18.79
1/11/20,Mexico,23.634501,-102.552784,MXN,18.80
1/12/20,Mexico,23.634501,-102.552784,MXN,18.80
1/13/20,Mexico,23.634501,-102.552784,MXN,18.81
1/14/20,Mexico,23.634501,-102.552784,MXN,18.81
1/15/20,Mexico,23.634501,-102.552784,MXN,18.80
1/16/20,Mexico,23.634501,-102.552784,MXN,18.78
1/17/20,Mexico,23.634501,-102.552784,MXN,18.66
1/18/20,Mexico,23.634501,-102.552784,MXN,18.66
1/19/20,Mexico,23.634501,-102.552784,MXN,18.66
1/20/20,Mexico,23.634501,-102.552784,MXN,18.67
1/21/20,Mexico,23.634501,-102.552784,MXN,18.77
1/22/20,Mexico,23.634501,-102.552784,MXN,18.70
1/23/20,Mexico,23.634501,-102.552784,MXN,18.76
1/24/20,Mexico,23.634501,-102.552784,MXN,18.79
1/25/20,Mexico,23.634501,-102.552784,MXN,18.79
1/26/20,Mexico,23.634501,-102.552784,MXN,18.87
1/27/20,Mexico,23.634501,-102.552784,MXN,18.89
1/28/20,Mexico,23.634501,-102.552784,MXN,18.73
1/29/20,Mexico,23.634501,-102.552784,MXN,18.70
1/30/20,Mexico,23.634501,-102.552784,MXN,18.80
1/31/20,Mexico,23.634501,-102.552784,MXN,18.84
2/1/20,Mexico,23.634501,-102.552784,MXN,18.84
2/2/20,Mexico,23.634501,-102.552784,MXN,18.87
2/3/20,Mexico,23.634501,-102.552784,MXN,18.83
2/4/20,Mexico,23.634501,-102.552784,MXN,18.67
2/5/20,Mexico,23.634501,-102.552784,MXN,18.60
2/6/20,Mexico,23.634501,-102.552784,MXN,18.65
2/7/20,Mexico,23.634501,-102.552784,MXN,18.76
2/8/20,Mexico,23.634501,-102.552784,MXN,18.76
2/9/20,Mexico,23.634501,-102.552784,MXN,18.80
2/10/20,Mexico,23.634501,-102.552784,MXN,18.71
2/11/20,Mexico,23.634501,-102.552784,MXN,18.66
2/12/20,Mexico,23.634501,-102.552784,MXN,18.64
2/13/20,Mexico,23.634501,-102.552784,MXN,18.61
2/14/20,Mexico,23.634501,-102.552784,MXN,18.54
2/15/20,Mexico,23.634501,-102.552784,MXN,18.54
2/16/20,Mexico,23.634501,-102.552784,MXN,18.55
2/17/20,Mexico,23.634501,-102.552784,MXN,18.57
2/18/20,Mexico,23.634501,-102.552784,MXN,18.59
2/19/20,Mexico,23.634501,-102.552784,MXN,18.57
2/20/20,Mexico,23.634501,-102.552784,MXN,18.86
2/21/20,Mexico,23.634501,-102.552784,MXN,18.91
2/22/20,Mexico,23.634501,-102.552784,MXN,18.91
2/23/20,Mexico,23.634501,-102.552784,MXN,19.01
2/24/20,Mexico,23.634501,-102.552784,MXN,19.05
2/25/20,Mexico,23.634501,-102.552784,MXN,19.08
2/26/20,Mexico,23.634501,-102.552784,MXN,19.29
2/27/20,Mexico,23.634501,-102.552784,MXN,19.46
2/28/20,Mexico,23.634501,-102.552784,MXN,19.62
2/29/20,Mexico,23.634501,-102.552784,MXN,19.62
3/1/20,Mexico,23.634501,-102.552784,MXN,19.83
3/2/20,Mexico,23.634501,-102.552784,MXN,19.42
3/3/20,Mexico,23.634501,-102.552784,MXN,19.45
3/4/20,Mexico,23.634501,-102.552784,MXN,19.53
3/5/20,Mexico,23.634501,-102.552784,MXN,19.83
3/6/20,Mexico,23.634501,-102.552784,MXN,20.11
3/7/20,Mexico,23.634501,-102.552784,MXN,20.11
3/8/20,Mexico,23.634501,-102.552784,MXN,21.07
3/9/20,Mexico,23.634501,-102.552784,MXN,20.82
3/10/20,Mexico,23.634501,-102.552784,MXN,20.80
3/11/20,Mexico,23.634501,-102.552784,MXN,21.43
3/12/20,Mexico,23.634501,-102.552784,MXN,21.98
3/13/20,Mexico,23.634501,-102.552784,MXN,21.92
3/14/20,Mexico,23.634501,-102.552784,MXN,21.92
3/15/20,Mexico,23.634501,-102.552784,MXN,21.82
3/16/20,Mexico,23.634501,-102.552784,MXN,22.62
3/17/20,Mexico,23.634501,-102.552784,MXN,22.97
3/18/20,Mexico,23.634501,-102.552784,MXN,23.66
3/19/20,Mexico,23.634501,-102.552784,MXN,24.06
3/20/20,Mexico,23.634501,-102.552784,MXN,24.42
3/21/20,Mexico,23.634501,-102.552784,MXN,24.42
3/22/20,Mexico,23.634501,-102.552784,MXN,24.77
3/23/20,Mexico,23.634501,-102.552784,MXN,25.35
3/24/20,Mexico,23.634501,-102.552784,MXN,24.78
3/25/20,Mexico,23.634501,-102.552784,MXN,24.02
3/26/20,Mexico,23.634501,-102.552784,MXN,23.25
3/27/20,Mexico,23.634501,-102.552784,MXN,23.39
3/28/20,Mexico,23.634501,-102.552784,MXN,23.39
3/29/20,Mexico,23.634501,-102.552784,MXN,23.60
3/30/20,Mexico,23.634501,-102.552784,MXN,23.84
3/31/20,Mexico,23.634501,-102.552784,MXN,23.77
4/1/20,Mexico,23.634501,-102.552784,MXN,24.22
4/2/20,Mexico,23.634501,-102.552784,MXN,24.25
4/3/20,Mexico,23.634501,-102.552784,MXN,24.99
4/4/20,Mexico,23.634501,-102.552784,MXN,24.99
4/5/20,Mexico,23.634501,-102.552784,MXN,25.28
4/6/20,Mexico,23.634501,-102.552784,MXN,24.56
4/7/20,Mexico,23.634501,-102.552784,MXN,24.32
4/8/20,Mexico,23.634501,-102.552784,MXN,24.00
4/9/20,Mexico,23.634501,-102.552784,MXN,23.69
4/10/20,Mexico,23.634501,-102.552784,MXN,23.35
4/11/20,Mexico,23.634501,-102.552784,MXN,23.35
4/12/20,Mexico,23.634501,-102.552784,MXN,23.46
4/13/20,Mexico,23.634501,-102.552784,MXN,23.60
4/14/20,Mexico,23.634501,-102.552784,MXN,23.38
4/15/20,Mexico,23.634501,-102.552784,MXN,24.25
4/16/20,Mexico,23.634501,-102.552784,MXN,23.78
4/17/20,Mexico,23.634501,-102.552784,MXN,23.74
4/18/20,Mexico,23.634501,-102.552784,MXN,23.72
4/19/20,Mexico,23.634501,-102.552784,MXN,24.03
4/20/20,Mexico,23.634501,-102.552784,MXN,24.01
4/21/20,Mexico,23.634501,-102.552784,MXN,24.38
4/22/20,Mexico,23.634501,-102.552784,MXN,24.49
4/23/20,Mexico,23.634501,-102.552784,MXN,24.77
4/24/20,Mexico,23.634501,-102.552784,MXN,24.99
4/25/20,Mexico,23.634501,-102.552784,MXN,24.99
4/26/20,Mexico,23.634501,-102.552784,MXN,24.99
11/1/19,South Africa,-30.559482,22.937506,ZAR,15.04
11/4/19,South Africa,-30.559482,22.937506,ZAR,14.75
11/5/19,South Africa,-30.559482,22.937506,ZAR,14.78
11/6/19,South Africa,-30.559482,22.937506,ZAR,14.84
11/7/19,South Africa,-30.559482,22.937506,ZAR,14.74
11/8/19,South Africa,-30.559482,22.937506,ZAR,14.80
11/12/19,South Africa,-30.559482,22.937506,ZAR,14.93
11/13/19,South Africa,-30.559482,22.937506,ZAR,14.91
11/14/19,South Africa,-30.559482,22.937506,ZAR,14.83
11/15/19,South Africa,-30.559482,22.937506,ZAR,14.70
11/18/19,South Africa,-30.559482,22.937506,ZAR,14.78
11/19/19,South Africa,-30.559482,22.937506,ZAR,14.76
11/20/19,South Africa,-30.559482,22.937506,ZAR,14.77
11/21/19,South Africa,-30.559482,22.937506,ZAR,14.70
11/22/19,South Africa,-30.559482,22.937506,ZAR,14.73
11/25/19,South Africa,-30.559482,22.937506,ZAR,14.77
11/26/19,South Africa,-30.559482,22.937506,ZAR,14.79
11/27/19,South Africa,-30.559482,22.937506,ZAR,14.74
11/29/19,South Africa,-30.559482,22.937506,ZAR,14.64
12/2/19,South Africa,-30.559482,22.937506,ZAR,14.56
12/3/19,South Africa,-30.559482,22.937506,ZAR,14.65
12/4/19,South Africa,-30.559482,22.937506,ZAR,14.60
12/5/19,South Africa,-30.559482,22.937506,ZAR,14.67
12/6/19,South Africa,-30.559482,22.937506,ZAR,14.63
12/9/19,South Africa,-30.559482,22.937506,ZAR,14.67
12/10/19,South Africa,-30.559482,22.937506,ZAR,14.83
12/11/19,South Africa,-30.559482,22.937506,ZAR,14.72
12/12/19,South Africa,-30.559482,22.937506,ZAR,14.53
12/13/19,South Africa,-30.559482,22.937506,ZAR,14.52
12/16/19,South Africa,-30.559482,22.937506,ZAR,14.40
12/17/19,South Africa,-30.559482,22.937506,ZAR,14.41
12/18/19,South Africa,-30.559482,22.937506,ZAR,14.30
12/19/19,South Africa,-30.559482,22.937506,ZAR,14.22
12/20/19,South Africa,-30.559482,22.937506,ZAR,14.23
12/23/19,South Africa,-30.559482,22.937506,ZAR,14.19
12/24/19,South Africa,-30.559482,22.937506,ZAR,14.14
12/26/19,South Africa,-30.559482,22.937506,ZAR,14.13
12/27/19,South Africa,-30.559482,22.937506,ZAR,14.03
12/30/19,South Africa,-30.559482,22.937506,ZAR,14.06
12/31/19,South Africa,-30.559482,22.937506,ZAR,13.97
1/1/20,South Africa,-30.559482,22.937506,ZAR,14.01
1/2/20,South Africa,-30.559482,22.937506,ZAR,14.09
1/3/20,South Africa,-30.559482,22.937506,ZAR,14.30
1/4/20,South Africa,-30.559482,22.937506,ZAR,14.30
1/5/20,South Africa,-30.559482,22.937506,ZAR,14.33
1/6/20,South Africa,-30.559482,22.937506,ZAR,14.22
1/7/20,South Africa,-30.559482,22.937506,ZAR,14.37
1/8/20,South Africa,-30.559482,22.937506,ZAR,14.17
1/9/20,South Africa,-30.559482,22.937506,ZAR,14.23
1/10/20,South Africa,-30.559482,22.937506,ZAR,14.33
1/11/20,South Africa,-30.559482,22.937506,ZAR,14.36
1/12/20,South Africa,-30.559482,22.937506,ZAR,14.34
1/13/20,South Africa,-30.559482,22.937506,ZAR,14.39
1/14/20,South Africa,-30.559482,22.937506,ZAR,14.41
1/15/20,South Africa,-30.559482,22.937506,ZAR,14.39
1/16/20,South Africa,-30.559482,22.937506,ZAR,14.42
1/17/20,South Africa,-30.559482,22.937506,ZAR,14.48
1/18/20,South Africa,-30.559482,22.937506,ZAR,14.48
1/19/20,South Africa,-30.559482,22.937506,ZAR,14.48
1/20/20,South Africa,-30.559482,22.937506,ZAR,14.51
1/21/20,South Africa,-30.559482,22.937506,ZAR,14.50
1/22/20,South Africa,-30.559482,22.937506,ZAR,14.34
1/23/20,South Africa,-30.559482,22.937506,ZAR,14.38
1/24/20,South Africa,-30.559482,22.937506,ZAR,14.41
1/25/20,South Africa,-30.559482,22.937506,ZAR,14.41
1/26/20,South Africa,-30.559482,22.937506,ZAR,14.46
1/27/20,South Africa,-30.559482,22.937506,ZAR,14.60
1/28/20,South Africa,-30.559482,22.937506,ZAR,14.55
1/29/20,South Africa,-30.559482,22.937506,ZAR,14.61
1/30/20,South Africa,-30.559482,22.937506,ZAR,14.76
1/31/20,South Africa,-30.559482,22.937506,ZAR,15.01
2/1/20,South Africa,-30.559482,22.937506,ZAR,15.01
2/2/20,South Africa,-30.559482,22.937506,ZAR,15.01
2/3/20,South Africa,-30.559482,22.937506,ZAR,14.88
2/4/20,South Africa,-30.559482,22.937506,ZAR,14.78
2/5/20,South Africa,-30.559482,22.937506,ZAR,14.76
2/6/20,South Africa,-30.559482,22.937506,ZAR,14.92
2/7/20,South Africa,-30.559482,22.937506,ZAR,15.08
2/8/20,South Africa,-30.559482,22.937506,ZAR,15.08
2/9/20,South Africa,-30.559482,22.937506,ZAR,15.08
2/10/20,South Africa,-30.559482,22.937506,ZAR,14.97
2/11/20,South Africa,-30.559482,22.937506,ZAR,14.81
2/12/20,South Africa,-30.559482,22.937506,ZAR,14.87
2/13/20,South Africa,-30.559482,22.937506,ZAR,14.91
2/14/20,South Africa,-30.559482,22.937506,ZAR,14.91
2/15/20,South Africa,-30.559482,22.937506,ZAR,14.91
2/16/20,South Africa,-30.559482,22.937506,ZAR,14.89
2/17/20,South Africa,-30.559482,22.937506,ZAR,14.99
2/18/20,South Africa,-30.559482,22.937506,ZAR,15.02
2/19/20,South Africa,-30.559482,22.937506,ZAR,14.99
2/20/20,South Africa,-30.559482,22.937506,ZAR,15.12
2/21/20,South Africa,-30.559482,22.937506,ZAR,15.00
2/22/20,South Africa,-30.559482,22.937506,ZAR,15.00
2/23/20,South Africa,-30.559482,22.937506,ZAR,15.08
2/24/20,South Africa,-30.559482,22.937506,ZAR,15.13
2/25/20,South Africa,-30.559482,22.937506,ZAR,15.22
2/26/20,South Africa,-30.559482,22.937506,ZAR,15.28
2/27/20,South Africa,-30.559482,22.937506,ZAR,15.48
2/28/20,South Africa,-30.559482,22.937506,ZAR,15.66
2/29/20,South Africa,-30.559482,22.937506,ZAR,15.66
3/1/20,South Africa,-30.559482,22.937506,ZAR,15.77
3/2/20,South Africa,-30.559482,22.937506,ZAR,15.41
3/3/20,South Africa,-30.559482,22.937506,ZAR,15.41
3/4/20,South Africa,-30.559482,22.937506,ZAR,15.27
3/5/20,South Africa,-30.559482,22.937506,ZAR,15.60
3/6/20,South Africa,-30.559482,22.937506,ZAR,15.67
3/7/20,South Africa,-30.559482,22.937506,ZAR,15.67
3/8/20,South Africa,-30.559482,22.937506,ZAR,16.08
3/9/20,South Africa,-30.559482,22.937506,ZAR,16.06
3/10/20,South Africa,-30.559482,22.937506,ZAR,15.96
3/11/20,South Africa,-30.559482,22.937506,ZAR,16.26
3/12/20,South Africa,-30.559482,22.937506,ZAR,16.58
3/13/20,South Africa,-30.559482,22.937506,ZAR,16.10
3/14/20,South Africa,-30.559482,22.937506,ZAR,16.10
3/15/20,South Africa,-30.559482,22.937506,ZAR,16.26
3/16/20,South Africa,-30.559482,22.937506,ZAR,16.61
3/17/20,South Africa,-30.559482,22.937506,ZAR,16.54
3/18/20,South Africa,-30.559482,22.937506,ZAR,17.10
3/19/20,South Africa,-30.559482,22.937506,ZAR,17.39
3/20/20,South Africa,-30.559482,22.937506,ZAR,17.64
3/21/20,South Africa,-30.559482,22.937506,ZAR,17.64
3/22/20,South Africa,-30.559482,22.937506,ZAR,17.70
3/23/20,South Africa,-30.559482,22.937506,ZAR,17.77
3/24/20,South Africa,-30.559482,22.937506,ZAR,17.51
3/25/20,South Africa,-30.559482,22.937506,ZAR,17.29
3/26/20,South Africa,-30.559482,22.937506,ZAR,17.33
3/27/20,South Africa,-30.559482,22.937506,ZAR,17.57
3/28/20,South Africa,-30.559482,22.937506,ZAR,17.57
3/29/20,South Africa,-30.559482,22.937506,ZAR,17.91
3/30/20,South Africa,-30.559482,22.937506,ZAR,17.94
3/31/20,South Africa,-30.559482,22.937506,ZAR,17.84
4/1/20,South Africa,-30.559482,22.937506,ZAR,18.23
4/2/20,South Africa,-30.559482,22.937506,ZAR,18.49
4/3/20,South Africa,-30.559482,22.937506,ZAR,19.05
4/4/20,South Africa,-30.559482,22.937506,ZAR,19.05
4/5/20,South Africa,-30.559482,22.937506,ZAR,19.26
4/6/20,South Africa,-30.559482,22.937506,ZAR,18.66
4/7/20,South Africa,-30.559482,22.937506,ZAR,18.25
4/8/20,South Africa,-30.559482,22.937506,ZAR,18.22
4/9/20,South Africa,-30.559482,22.937506,ZAR,18.05
4/10/20,South Africa,-30.559482,22.937506,ZAR,18.06
4/11/20,South Africa,-30.559482,22.937506,ZAR,18.06
4/12/20,South Africa,-30.559482,22.937506,ZAR,18.04
4/13/20,South Africa,-30.559482,22.937506,ZAR,18.11
4/14/20,South Africa,-30.559482,22.937506,ZAR,18.31
4/15/20,South Africa,-30.559482,22.937506,ZAR,18.67
4/16/20,South Africa,-30.559482,22.937506,ZAR,18.67
4/17/20,South Africa,-30.559482,22.937506,ZAR,18.82
4/18/20,South Africa,-30.559482,22.937506,ZAR,18.80
4/19/20,South Africa,-30.559482,22.937506,ZAR,18.81
4/20/20,South Africa,-30.559482,22.937506,ZAR,18.79
4/21/20,South Africa,-30.559482,22.937506,ZAR,18.97
4/22/20,South Africa,-30.559482,22.937506,ZAR,19.00
4/23/20,South Africa,-30.559482,22.937506,ZAR,19.11
4/24/20,South Africa,-30.559482,22.937506,ZAR,19.04
4/25/20,South Africa,-30.559482,22.937506,ZAR,19.05
4/26/20,South Africa,-30.559482,22.937506,ZAR,19.04
11/1/19,Singapore,1.352083,103.819836,SGD,1.36
11/4/19,Singapore,1.352083,103.819836,SGD,1.36
11/5/19,Singapore,1.352083,103.819836,SGD,1.36
11/6/19,Singapore,1.352083,103.819836,SGD,1.36
11/7/19,Singapore,1.352083,103.819836,SGD,1.36
11/8/19,Singapore,1.352083,103.819836,SGD,1.36
11/12/19,Singapore,1.352083,103.819836,SGD,1.36
11/13/19,Singapore,1.352083,103.819836,SGD,1.36
11/14/19,Singapore,1.352083,103.819836,SGD,1.36
11/15/19,Singapore,1.352083,103.819836,SGD,1.36
11/18/19,Singapore,1.352083,103.819836,SGD,1.36
11/19/19,Singapore,1.352083,103.819836,SGD,1.36
11/20/19,Singapore,1.352083,103.819836,SGD,1.36
11/21/19,Singapore,1.352083,103.819836,SGD,1.36
11/22/19,Singapore,1.352083,103.819836,SGD,1.36
11/25/19,Singapore,1.352083,103.819836,SGD,1.37
11/26/19,Singapore,1.352083,103.819836,SGD,1.36
11/27/19,Singapore,1.352083,103.819836,SGD,1.37
11/29/19,Singapore,1.352083,103.819836,SGD,1.37
12/2/19,Singapore,1.352083,103.819836,SGD,1.37
12/3/19,Singapore,1.352083,103.819836,SGD,1.36
12/4/19,Singapore,1.352083,103.819836,SGD,1.36
12/5/19,Singapore,1.352083,103.819836,SGD,1.36
12/6/19,Singapore,1.352083,103.819836,SGD,1.36
12/9/19,Singapore,1.352083,103.819836,SGD,1.36
12/10/19,Singapore,1.352083,103.819836,SGD,1.36
12/11/19,Singapore,1.352083,103.819836,SGD,1.36
12/12/19,Singapore,1.352083,103.819836,SGD,1.36
12/13/19,Singapore,1.352083,103.819836,SGD,1.35
12/16/19,Singapore,1.352083,103.819836,SGD,1.35
12/17/19,Singapore,1.352083,103.819836,SGD,1.35
12/18/19,Singapore,1.352083,103.819836,SGD,1.36
12/19/19,Singapore,1.352083,103.819836,SGD,1.35
12/20/19,Singapore,1.352083,103.819836,SGD,1.36
12/23/19,Singapore,1.352083,103.819836,SGD,1.36
12/24/19,Singapore,1.352083,103.819836,SGD,1.36
12/26/19,Singapore,1.352083,103.819836,SGD,1.35
12/27/19,Singapore,1.352083,103.819836,SGD,1.35
12/30/19,Singapore,1.352083,103.819836,SGD,1.35
12/31/19,Singapore,1.352083,103.819836,SGD,1.34
1/1/20,Singapore,1.352083,103.819836,SGD,1.35
1/2/20,Singapore,1.352083,103.819836,SGD,1.35
1/3/20,Singapore,1.352083,103.819836,SGD,1.35
1/4/20,Singapore,1.352083,103.819836,SGD,1.35
1/5/20,Singapore,1.352083,103.819836,SGD,1.35
1/6/20,Singapore,1.352083,103.819836,SGD,1.35
1/7/20,Singapore,1.352083,103.819836,SGD,1.35
1/8/20,Singapore,1.352083,103.819836,SGD,1.35
1/9/20,Singapore,1.352083,103.819836,SGD,1.35
1/10/20,Singapore,1.352083,103.819836,SGD,1.35
1/11/20,Singapore,1.352083,103.819836,SGD,1.35
1/12/20,Singapore,1.352083,103.819836,SGD,1.35
1/13/20,Singapore,1.352083,103.819836,SGD,1.35
1/14/20,Singapore,1.352083,103.819836,SGD,1.35
1/15/20,Singapore,1.352083,103.819836,SGD,1.35
1/16/20,Singapore,1.352083,103.819836,SGD,1.35
1/17/20,Singapore,1.352083,103.819836,SGD,1.35
1/18/20,Singapore,1.352083,103.819836,SGD,1.35
1/19/20,Singapore,1.352083,103.819836,SGD,1.35
1/20/20,Singapore,1.352083,103.819836,SGD,1.35
1/21/20,Singapore,1.352083,103.819836,SGD,1.35
1/22/20,Singapore,1.352083,103.819836,SGD,1.35
1/23/20,Singapore,1.352083,103.819836,SGD,1.35
1/24/20,Singapore,1.352083,103.819836,SGD,1.35
1/25/20,Singapore,1.352083,103.819836,SGD,1.35
1/26/20,Singapore,1.352083,103.819836,SGD,1.35
1/27/20,Singapore,1.352083,103.819836,SGD,1.36
1/28/20,Singapore,1.352083,103.819836,SGD,1.36
1/29/20,Singapore,1.352083,103.819836,SGD,1.36
1/30/20,Singapore,1.352083,103.819836,SGD,1.36
1/31/20,Singapore,1.352083,103.819836,SGD,1.36
2/1/20,Singapore,1.352083,103.819836,SGD,1.36
2/2/20,Singapore,1.352083,103.819836,SGD,1.36
2/3/20,Singapore,1.352083,103.819836,SGD,1.37
2/4/20,Singapore,1.352083,103.819836,SGD,1.37
2/5/20,Singapore,1.352083,103.819836,SGD,1.38
2/6/20,Singapore,1.352083,103.819836,SGD,1.39
2/7/20,Singapore,1.352083,103.819836,SGD,1.39
2/8/20,Singapore,1.352083,103.819836,SGD,1.39
2/9/20,Singapore,1.352083,103.819836,SGD,1.39
2/10/20,Singapore,1.352083,103.819836,SGD,1.39
2/11/20,Singapore,1.352083,103.819836,SGD,1.39
2/12/20,Singapore,1.352083,103.819836,SGD,1.39
2/13/20,Singapore,1.352083,103.819836,SGD,1.39
2/14/20,Singapore,1.352083,103.819836,SGD,1.39
2/15/20,Singapore,1.352083,103.819836,SGD,1.39
2/16/20,Singapore,1.352083,103.819836,SGD,1.39
2/17/20,Singapore,1.352083,103.819836,SGD,1.39
2/18/20,Singapore,1.352083,103.819836,SGD,1.39
2/19/20,Singapore,1.352083,103.819836,SGD,1.39
2/20/20,Singapore,1.352083,103.819836,SGD,1.40
2/21/20,Singapore,1.352083,103.819836,SGD,1.40
2/22/20,Singapore,1.352083,103.819836,SGD,1.40
2/23/20,Singapore,1.352083,103.819836,SGD,1.40
2/24/20,Singapore,1.352083,103.819836,SGD,1.40
2/25/20,Singapore,1.352083,103.819836,SGD,1.40
2/26/20,Singapore,1.352083,103.819836,SGD,1.40
2/27/20,Singapore,1.352083,103.819836,SGD,1.39
2/28/20,Singapore,1.352083,103.819836,SGD,1.39
2/29/20,Singapore,1.352083,103.819836,SGD,1.39
3/1/20,Singapore,1.352083,103.819836,SGD,1.39
3/2/20,Singapore,1.352083,103.819836,SGD,1.39
3/3/20,Singapore,1.352083,103.819836,SGD,1.39
3/4/20,Singapore,1.352083,103.819836,SGD,1.38
3/5/20,Singapore,1.352083,103.819836,SGD,1.38
3/6/20,Singapore,1.352083,103.819836,SGD,1.38
3/7/20,Singapore,1.352083,103.819836,SGD,1.38
3/8/20,Singapore,1.352083,103.819836,SGD,1.38
3/9/20,Singapore,1.352083,103.819836,SGD,1.39
3/10/20,Singapore,1.352083,103.819836,SGD,1.39
3/11/20,Singapore,1.352083,103.819836,SGD,1.40
3/12/20,Singapore,1.352083,103.819836,SGD,1.41
3/13/20,Singapore,1.352083,103.819836,SGD,1.42
3/14/20,Singapore,1.352083,103.819836,SGD,1.42
3/15/20,Singapore,1.352083,103.819836,SGD,1.41
3/16/20,Singapore,1.352083,103.819836,SGD,1.42
3/17/20,Singapore,1.352083,103.819836,SGD,1.43
3/18/20,Singapore,1.352083,103.819836,SGD,1.44
3/19/20,Singapore,1.352083,103.819836,SGD,1.45
3/20/20,Singapore,1.352083,103.819836,SGD,1.45
3/21/20,Singapore,1.352083,103.819836,SGD,1.45
3/22/20,Singapore,1.352083,103.819836,SGD,1.46
3/23/20,Singapore,1.352083,103.819836,SGD,1.46
3/24/20,Singapore,1.352083,103.819836,SGD,1.45
3/25/20,Singapore,1.352083,103.819836,SGD,1.45
3/26/20,Singapore,1.352083,103.819836,SGD,1.43
3/27/20,Singapore,1.352083,103.819836,SGD,1.43
3/28/20,Singapore,1.352083,103.819836,SGD,1.43
3/29/20,Singapore,1.352083,103.819836,SGD,1.43
3/30/20,Singapore,1.352083,103.819836,SGD,1.42
3/31/20,Singapore,1.352083,103.819836,SGD,1.42
4/1/20,Singapore,1.352083,103.819836,SGD,1.43
4/2/20,Singapore,1.352083,103.819836,SGD,1.43
4/3/20,Singapore,1.352083,103.819836,SGD,1.44
4/4/20,Singapore,1.352083,103.819836,SGD,1.44
4/5/20,Singapore,1.352083,103.819836,SGD,1.44
4/6/20,Singapore,1.352083,103.819836,SGD,1.43
4/7/20,Singapore,1.352083,103.819836,SGD,1.43
4/8/20,Singapore,1.352083,103.819836,SGD,1.43
4/9/20,Singapore,1.352083,103.819836,SGD,1.42
4/10/20,Singapore,1.352083,103.819836,SGD,1.41
4/11/20,Singapore,1.352083,103.819836,SGD,1.41
4/12/20,Singapore,1.352083,103.819836,SGD,1.41
4/13/20,Singapore,1.352083,103.819836,SGD,1.41
4/14/20,Singapore,1.352083,103.819836,SGD,1.41
4/15/20,Singapore,1.352083,103.819836,SGD,1.43
4/16/20,Singapore,1.352083,103.819836,SGD,1.42
4/17/20,Singapore,1.352083,103.819836,SGD,1.42
4/18/20,Singapore,1.352083,103.819836,SGD,1.42
4/19/20,Singapore,1.352083,103.819836,SGD,1.42
4/20/20,Singapore,1.352083,103.819836,SGD,1.42
4/21/20,Singapore,1.352083,103.819836,SGD,1.43
4/22/20,Singapore,1.352083,103.819836,SGD,1.43
4/23/20,Singapore,1.352083,103.819836,SGD,1.42
4/24/20,Singapore,1.352083,103.819836,SGD,1.42
4/25/20,Singapore,1.352083,103.819836,SGD,1.42
4/26/20,Singapore,1.352083,103.819836,SGD,1.42
11/1/19,Denmark,56.26392,9.501785,DKK,6.69
11/4/19,Denmark,56.26392,9.501785,DKK,6.70
11/5/19,Denmark,56.26392,9.501785,DKK,6.75
11/6/19,Denmark,56.26392,9.501785,DKK,6.75
11/7/19,Denmark,56.26392,9.501785,DKK,6.77
11/8/19,Denmark,56.26392,9.501785,DKK,6.78
11/12/19,Denmark,56.26392,9.501785,DKK,6.78
11/13/19,Denmark,56.26392,9.501785,DKK,6.79
11/14/19,Denmark,56.26392,9.501785,DKK,6.78
